Step,Time,Datetime,X,Y,Z,Vx,Vy,Vz,Eclipse_status_Earth,Eclipse_status_Moon
668,790483669.1843239,2025-01-18 14:46:39.999891+00:00,23333.120662395064,-35115.790254286134,-60.51081103287264,2.5610626396218423,1.7018674256197088,-0.006614651749310262,0,0
669,790484169.1843239,2025-01-18 14:54:59.999891+00:00,24597.857370952574,-34241.70077843251,-63.777425718838884,2.4973236444799394,1.7941031328436,-0.006450359317132875,0,0
670,790484669.1843239,2025-01-18 15:03:19.999891+00:00,25829.890817373896,-33322.08468828837,-66.95974075178812,2.4302640855356406,1.8839536967885826,-0.006277490259945158,0,0
671,790485169.1843239,2025-01-18 15:11:39.999891+00:00,27027.58282979526,-32358.164570203917,-70.05352445560176,2.3599731299928233,1.9712996006208252,-0.006096273003396763,0,0
672,790485669.1843239,2025-01-18 15:19:59.999890+00:00,28189.340900651245,-31351.221942644308,-73.0546621619485,2.286544247585548,2.0560246589299296,-0.0059069471013441285,0,0
673,790486169.1843239,2025-01-18 15:28:19.999890+00:00,29313.620307075515,-30302.5955515242,-75.95916169567643,2.2100750861718232,2.1380161727869407,-0.005709762918546254,0,0
674,790486669.1843239,2025-01-18 15:36:39.999890+00:00,30398.926167688987,-29213.67958916631,-78.76315869789956,2.1306673417177366,2.2171650801555716,-0.005504981298818533,0,0
675,790487169.1843239,2025-01-18 15:44:59.999890+00:00,31443.815433013697,-28085.92183925893,-81.46292177961773,2.048426622845911,2.293366101451531,-0.005292873219088553,0,0
676,790487669.1843239,2025-01-18 15:53:19.999890+00:00,32446.898806839687,-26920.821750288247,-84.05485749893626,1.9634623101299367,2.3665178800514077,-0.005073719429817671,0,0
677,790488169.1843239,2025-01-18 16:01:39.999890+00:00,33406.842595964845,-25719.928440018924,-86.53551515518797,1.87588741032391,2.4365231175594477,-0.004847810082271453,0,0
678,790488669.1843239,2025-01-18 16:09:59.999889+00:00,34322.370485824045,-24484.838633690397,-88.90159139350683,1.7858184057233908,2.503288703647733,-0.004615444343140617,0,0
679,790489169.1843239,2025-01-18 16:18:19.999889+00:00,35192.26523962382,-23217.194538686777,-91.14993461365763,1.6933750988610006,2.5667258402927398,-0.0043769299970320115,0,0
680,790489669.1843239,2025-01-18 16:26:39.999889+00:00,36015.370318702066,-21918.681658524813,-93.27754917718997,1.5986804527464948,2.626750160238999,-0.004132583037366235,0,0
681,790490169.1843239,2025-01-18 16:34:59.999889+00:00,36790.59142193884,-20591.02654908702,-95.28159940725769,1.5018604268674391,2.683281839528579,-0.003882727246234845,0,0
682,790490669.1843239,2025-01-18 16:43:19.999889+00:00,37516.89794215375,-19235.994520105654,-97.15941337572491,1.4030438091726032,2.7362457039433754,-0.0036276937637856085,0,0
683,790491169.1843239,2025-01-18 16:51:39.999889+00:00,38193.324337538084,-17855.38728497765,-98.90848647246789,1.3023620442658281,2.7855713292156676,-0.003367820647718895,0,0
684,790491669.1843239,2025-01-18 16:59:59.999888+00:00,38818.97141628495,-16451.040562060676,-100.5264847520769,1.1999490580434324,2.8311931348711217,-0.0031034524234921207,0,0
685,790492169.1843239,2025-01-18 17:08:19.999888+00:00,39393.00753269848,-15024.821630666229,-102.01124805346417,1.095941079013168,2.8730504715773195,-0.00283493962584204,0,0
686,790492669.1843239,2025-01-18 17:16:39.999888+00:00,39914.669693183365,-13578.626845026798,-103.36079288819178,0.9904764565373381,2.911087701879993,-0.0025626383322466684,0,0
687,790493169.1843239,2025-01-18 17:24:59.999888+00:00,40383.264570638305,-12114.379109570813,-104.57331509364697,0.8836954762469061,2.945254274218417,-0.0022869096889596647,0,0
688,790493669.1843239,2025-01-18 17:33:19.999888+00:00,40798.16942590144,-10634.025318890948,-105.64719224751151,0.7757401728772821,2.975504790120824,-0.0020081194302600802,0,0
689,790494169.1843239,2025-01-18 17:41:39.999888+00:00,41158.83293502197,-9139.533765838582,-106.58098584029555,0.6667541407799401,3.001799064490273,-0.0017266373915695416,0,0
690,790494669.1843239,2025-01-18 17:49:59.999887+00:00,41464.77592126009,-7632.891521219545,-107.37344320303418,0.55688234236711,3.0241021789010816,-0.0014428370170970293,0,0
691,790495169.1843239,2025-01-18 17:58:19.999887+00:00,41715.59199084657,-6116.101788603841,-108.02349918757726,0.44627091474948516,3.0423845278357056,-0.0011570948626786137,0,0
692,790495669.1843239,2025-01-18 18:06:39.999887+00:00,41910.94807166418,-4591.181237794553,-108.53027759723801,0.3350669748291949,3.056621857801822,-0.0008697900944856253,0,0
693,790496169.1843239,2025-01-18 18:14:59.999887+00:00,42050.584854144254,-3060.1573205288705,-108.89309236590415,0.22341842311220866,3.066795299279304,-0.0005813039842799195,0,0
694,790496669.1843239,2025-01-18 18:23:19.999887+00:00,42134.31713380477,-1525.06557200674,-109.11144848405554,0.11147374650585792,3.0728913914567664,-0.00029201940189900753,0,0
695,790497169.1843239,2025-01-18 18:31:39.999887+00:00,42162.034054988966,12.05309813960389,-109.18504267047476,-0.0006181796317084043,3.074902099727363,-2.320305656985824e-06,0,0
696,790497669.1843239,2025-01-18 18:39:59.999887+00:00,42133.69925549744,1549.1551218093982,-109.1137637887804,-0.11270828992258272,3.0728248259235738,0.00028740876865068993,0,0
697,790498169.1843239,2025-01-18 18:48:19.999886+00:00,42049.35091194037,3084.1969916969083,-108.89769300825732,-0.22464752761277895,3.0666624112807366,0.0005767832194494219,0,0
698,790498669.1843239,2025-01-18 18:56:39.999886+00:00,41909.101685770554,4615.137980218682,-108.53710370880256,-0.33628704316068303,3.0564231321291095,0.0008654188911053665,0,0
699,790499169.1843239,2025-01-18 19:04:59.999886+00:00,41713.13857009181,6139.942854470794,-108.03246113015045,-0.447478392502855,3.0421206883242276,0.0011529325849745872,0,0
700,790499669.1843239,2025-01-18 19:13:19.999886+00:00,41461.72263747063,7656.5845835897435,-107.38442176588389,-0.5580737347305772,3.0237741844352577,0.001438942569094873,0,0
701,790500169.1843239,2025-01-18 19:21:39.999886+00:00,41155.18868911222,9163.047034902982,-106.59383250308153,-0.6679260289117318,3.0014081037209386,0.0017230690858364489,0,0
702,790500669.1843239,2025-01-18 19:29:59.999886+00:00,40793.94480589432,10657.32765527232,-105.66172950879172,-0.7768892297941544,2.9750522749324735,0.0020049348568315886,0,0
703,790501169.1843239,2025-01-18 19:38:19.999885+00:00,40378.47180188357,12137.440134055523,-104.5893368648627,-0.8848184821285376,2.9447418319924625,0.0022841655845078357,0,0
704,790501669.1843239,2025-01-18 19:46:39.999885+00:00,39909.32258108962,13601.41704413843,-103.37806495299482,-0.9915703133512478,2.910517166608546,0.0025603904495552104,0,0
705,790502169.1843239,2025-01-18 19:54:59.999885+00:00,39387.12139834155,15047.312457521562,-102.0295085922141,-1.0970028243700591,2.872423873889918,0.0028332426036643123,0,0
706,790502669.1843239,2025-01-18 20:03:19.999885+00:00,38812.56302529866,16473.20453198166,-100.54544493129572,-1.2009758781987963,2.8305126910442064,0.003102359656879685,0,0
707,790503169.1843239,2025-01-18 20:11:39.999885+00:00,38186.41182273393,17877.198065369637,-98.927831098992,-1.3033512861901997,2.7848394292414143,0.0033673841589211303,0,0
708,790503669.1843239,2025-01-18 20:19:59.999885+00:00,37509.50072035314,19257.427014152014,-97.17880161524097,-1.403992991619985,2.735464898740668,0.0036279640738348167,0,0
709,790504169.1843239,2025-01-18 20:28:19.999884+00:00,36782.73010553486,20612.056972853043,-95.30066556684798,-1.5027672503790384,2.68245482738438,0.0038837532473460514,0,0
710,790504669.1843239,2025-01-18 20:36:39.999884+00:00,36007.066622497085,21939.287611109205,-93.29590355144438,-1.5995428085349823,2.625879772573135,0.004134411866296372,0,0
711,790505169.1843239,2025-01-18 20:44:59.999884+00:00,35183.54188351472,23237.35506510653,-91.16716439383299,-1.6941910765289305,2.5658150268431132,0.0043796069095592225,0,0
712,790505669.1843239,2025-01-18 20:53:19.999884+00:00,34313.25109392772,24504.5342802342,-88.91726163913005,-1.7865862997781377,2.5023405171761706,0.004619012589840836,0,0
713,790506169.1843239,2025-01-18 21:01:39.999884+00:00,33397.35159279323,25739.141301854976,-86.54916982740647,-1.876605725460415,2.4355406981807923,0.004852310785786032,0,0
714,790506669.1843239,2025-01-18 21:09:59.999884+00:00,32437.061311145782,26939.53551116413,-84.06602055481846,-1.9641297652616272,2.365504439290019,0.005079191463822452,0,0
715,790507169.1843239,2025-01-18 21:18:19.999883+00:00,31433.65714993745,28104.121803183414,-81.47109832649656,-2.049042153873287,2.292324906130105,0.005299353089191264,0,0
716,790507669.1843239,2025-01-18 21:26:39.999883+00:00,30388.47327983495,29231.35270401552,-78.76783620673497,-2.1312301030332264,2.2160994362210875,0.005512503025627503,0,0
717,790508169.1843239,2025-01-18 21:34:59.999883+00:00,29302.899365152585,30319.730424566682,-75.95981127228717,-2.21058445090853,2.1369294091776387,0.005718357923169024,0,0
718,790508669.1843239,2025-01-18 21:43:19.999883+00:00,28178.37871429883,31367.808848031204,-73.05073987483036,-2.2869998066263464,2.0549201115855027,0.005916644093589473,0,0
719,790509169.1843239,2025-01-18 21:51:39.999883+00:00,27016.40635920975,32374.195448520848,-70.04447271890939,-2.3603746897648645,1.970180596735518,0.00610709787296764,0,0
720,790509669.1843239,2025-01-18 21:59:59.999883+00:00,25818.527066334744,33337.553138314775,-66.94498976191024,-2.4306116646236093,1.882823539403648,0.006289465970923142,0,0
721,790510169.1843239,2025-01-18 22:08:19.999882+00:00,24586.333281828647,34256.60204130143,-63.756394942843535,-2.4976174690992927,1.7929650858716157,0.006463505806066478,0,0
722,790510669.1843239,2025-01-18 22:16:39.999882+00:00,23321.46301368936,35130.12119028248,-60.48291074694025,-2.56130313800073,1.7007246993886267,0.006628985827230067,0,0
723,790511169.1843239,2025-01-18 22:24:59.999882+00:00,22025.597653661553,35956.95014591084,-57.12887261327325,-2.6215841206437838,1.606225001280308,0.006785685820066,0,0
724,790511669.1843239,2025-01-18 22:33:19.999882+00:00,20700.45974180458,36735.990535138786,-53.698723192821014,-2.6783803925749217,1.5095916079163252,0.00693339719861575,0,0
725,790512169.1843239,2025-01-18 22:41:39.999882+00:00,19347.810676696572,37466.20750715964,-50.197006464581946,-2.7316165612797754,1.4109529637532168,0.007071923281477057,0,0
726,790512669.1843239,2025-01-18 22:49:59.999882+00:00,17969.448374316402,38146.63110493567,-46.62836171753028,-2.781221965741019,1.3104401706737716,0.007201079552213591,0,0
727,790513169.1843239,2025-01-18 22:58:19.999882+00:00,16567.20487871117,38776.35755051676,-42.99751740637637,-2.8271307697179804,1.2081868138487717,0.007320693903673735,0,0
728,790513669.1843239,2025-01-18 23:06:39.999881+00:00,15142.943927618464,39354.55044246843,-39.30928488925586,-2.8692820486286106,1.104328784351134,0.007430606865905945,0,0
729,790514169.1843239,2025-01-18 23:14:59.999881+00:00,13698.558476270358,39880.44186384361,-35.56855205562321,-2.90761986992279,0.9990040987564012,0.007530671817379566,0,0
730,790514669.1843239,2025-01-18 23:23:19.999881+00:00,12235.968182659484,40353.33339925073,-31.780276852764867,-2.9420933668443925,0.8923527159671557,0.007620755179241733,0,0
731,790515169.1843239,2025-01-18 23:31:39.999881+00:00,10757.116857596631,40772.59705969013,-27.949480719477165,-2.9726568054880937,0.7845163515022594,0.0077007365923629926,0,0
732,790515669.1843239,2025-01-18 23:39:59.999881+00:00,9263.96988293423,41137.67611395201,-24.08124193557143,-2.999269645065572,0.6756382894948461,0.007770509076946523,0,0
733,790516169.1843239,2025-01-18 23:48:19.999881+00:00,7758.511601370537,41448.08582549193,-20.180688895976356,-3.0218965913044755,0.5658631926457303,0.007829979174498361,0,0
734,790516669.1843239,2025-01-18 23:56:39.999880+00:00,6242.742681285441,41703.414093823725,-16.25299331830294,-3.040507642912353,0.4553369103813183,0.007879067071978675,0,0
735,790517169.1843239,2025-01-19 00:04:59.999880+00:00,4718.677460090539,41903.321999594766,-12.303363392821735,-3.055078131046625,0.34420628546724097,0.007917706707977035,0,0
736,790517669.1843239,2025-01-19 00:13:19.999880+00:00,3188.3412696033133,42047.54425263468,-8.337036883874866,-3.0655887517406084,0.23261895933074858,0.00794584586077761,0,0
737,790518169.1843239,2025-01-19 00:21:39.999880+00:00,1653.7677469780083,42135.889542395475,-4.3592741918065805,-3.072025591244595,0.12072317634643366,0.007963446218203355,0,0
738,790518669.1843239,2025-01-19 00:29:59.999880+00:00,116.99613474405851,42168.240790328586,-0.37535138454569594,-3.074380144250012,0.008667587341066138,0.007970483429151489,0,0
739,790519169.1843239,2025-01-19 00:38:19.999880+00:00,-1419.9314264833713,42144.555303872614,3.6094467919886015,-3.072649324973746,-0.10339894742576103,0.007966947136755881,0,0
740,790519669.1843239,2025-01-19 00:46:39.999879+00:00,-2954.972609046976,42064.86483185393,7.589833915459841,-3.0668354710887877,-0.2153275555478627,0.007952840993135266,0,0
741,790520169.1843239,2025-01-19 00:54:59.999879+00:00,-4486.0876094666255,41929.275521231124,11.56052889145375,-3.0569463404964536,-0.3269695497679491,0.007928182655709633,0,0
742,790520669.1843239,2025-01-19 01:03:19.999879+00:00,-6011.241856255897,41737.967775243065,15.51626295136866,-3.042995100944521,-0.4381766250247453,0.007893003765090454,0,0
743,790521169.1843239,2025-01-19 01:11:39.999879+00:00,-7528.408710761767,41491.19601314911,19.451786634650066,-3.0250003125047202,-0.5488010549944138,0.007847349904573784,0,0
744,790521669.1843239,2025-01-19 01:19:59.999879+00:00,-9035.572157462386,41189.28833187852,23.36187674618285,-3.002985902932088,-0.658695887869555,0.007791280541288531,0,0
745,790522169.1843239,2025-01-19 01:28:19.999879+00:00,-10530.729480171389,40832.646070034345,27.24134327968669,-2.976981135937757,-0.7677151411199593,0.007724868949075396,0,0
746,790522669.1843239,2025-01-19 01:36:39.999878+00:00,-12011.89392061522,40421.74327482453,31.085036298003654,-2.947020572415771,-0.8757139949804916,0.007648202113195096,0,0
747,790523169.1843239,2025-01-19 01:44:59.999878+00:00,-13477.097315872536,39957.126072620056,34.88785276122212,-2.913144024673515,-0.982548984412992,0.007561380616987442,0,0
748,790523669.1843239,2025-01-19 01:53:19.999878+00:00,-14924.392711191696,39439.411943966086,38.644743293647494,-2.8753965037242817,-1.088078189290881,0.007464518510625647,0,0
749,790524169.1843239,2025-01-19 02:01:39.999878+00:00,-16351.856944733981,38869.28890399703,42.350718880708264,-2.833828159709383,-1.192161422557266,0.007357743162132909,0,0
750,790524669.1843239,2025-01-19 02:09:59.999878+00:00,-17757.59320082591,38247.514589330705,46.00085748697493,-2.7884942155260535,-1.2946604161097401,0.007241195090850736,0,0
751,790525169.1843239,2025-01-19 02:18:19.999878+00:00,-19139.733528344506,37574.9152526393,49.590310586569636,-2.739454893746123,-1.3954390041677742,0.00711502778357069,0,0
752,790525669.1843239,2025-01-19 02:26:39.999877+00:00,-20496.44132090392,36852.384666216334,53.114309597355785,-2.6867753369191263,-1.4943633038815936,0.006979407493563203,0,0
753,790526169.1843239,2025-01-19 02:34:59.999877+00:00,-21825.913755560825,36080.88293597838,56.568172210419064,-2.630525521362086,-1.5913018929447271,0.00683451302275885,0,0
754,790526669.1843239,2025-01-19 02:43:19.999877+00:00,-23126.3841868093,35261.4352274585,59.94730860648445,-2.570780164546701,-1.686125983976003,0.006680535487358819,0,0
755,790527169.1843239,2025-01-19 02:51:39.999877+00:00,-24396.124492693267,34395.130405464435,63.247227551057385,-2.507618626203045,-1.7787095954406469,0.006517678067172498,0,0
756,790527669.1843239,2025-01-19 02:59:59.999877+00:00,-25633.447369926274,33483.11958918856,66.46354236023149,-2.441124803267133,-1.8689297188843148,0.006346155739000824,0,0
757,790528169.1843239,2025-01-19 03:08:19.999877+00:00,-26836.708574974116,32526.614624669,69.59197672926955,-2.3713870188078734,-1.9566664822583577,0.006166194994404496,0,0
758,790528669.1843239,2025-01-19 03:16:39.999876+00:00,-28004.30910812547,31526.88647661056,72.62837041623935,-2.298497905076889,-2.041803309119372,0.005978033542216242,0,0
759,790529169.1843239,2025-01-19 03:24:59.999876+00:00,-29134.697337649577,30485.263541681543,75.56868477317013,-2.2225542808325742,-2.1242270734911366,0.005781919996175987,0,0
760,790529669.1843239,2025-01-19 03:33:19.999876+00:00,-30226.371061217444,29403.129885507176,78.40900811738987,-2.1436570230974428,-2.203828250182367,0.005578113548087091,0,0
761,790530169.1843239,2025-01-19 03:41:39.999876+00:00,-31277.879501844625,28281.9234056822,81.14556093590753,-2.0619109335153416,-2.2805010603593407,0.005366883626910698,0,0
762,790530669.1843239,2025-01-19 03:49:59.999876+00:00,-32287.825235698652,27123.13392322417,83.77470091591725,-1.97742459948248,-2.3541436121783454,0.005148509544233683,0,0
763,790531169.1843239,2025-01-19 03:58:19.999876+00:00,-33254.866049203025,25928.30120498507,86.29292779472419,-1.8903102502333664,-2.424658036289083,0.00492328012656373,0,0
764,790531669.1843239,2025-01-19 04:06:39.999876+00:00,-34177.716722961915,24699.01291963162,88.6968880226223,-1.8006836080697244,-2.4919506160266245,0.004691493334922564,0,0
765,790532169.1843239,2025-01-19 04:14:59.999875+00:00,-35055.15074012555,23436.902529894218,90.98337923249468,-1.7086637349271951,-2.555931912116245,0.004453455872225513,0,0
766,790532669.1843239,2025-01-19 04:23:19.999875+00:00,-35886.0019169152,22143.64712387053,93.14935451015516,-1.614372874481164,-2.6165168817224638,0.004209482778952117,0,0
767,790533169.1843239,2025-01-19 04:31:39.999875+00:00,-36669.16595312895,20820.965188252296,95.19192645970602,-1.517936289999329,-2.6736249916808914,0.003959897017628595,0,0
768,790533669.1843239,2025-01-19 04:39:59.999875+00:00,-37403.601900554895,19470.61432642271,97.10837105845143,-1.4194820981546625,-2.7271803257590053,0.003705029046658561,0,0
769,790534169.1843239,2025-01-19 04:48:19.999875+00:00,-38088.33354732647,18094.388924446812,98.8961312961778,-1.3191410990181822,-2.777111685799753,0.003445216384053357,0,0
770,790534669.1843239,2025-01-19 04:56:39.999875+00:00,-38722.450716365856,16694.11776804829,100.55282059389191,-1.217046602456438,-2.8233526866099132,0.0031808031616278663,0,0
771,790535169.1843239,2025-01-19 05:04:59.999874+00:00,-39305.110476175185,15271.661613733138,102.07622599739368,-1.1133342511638158,-2.8658418444633917,0.0029121396702414745,0,0
772,790535669.1843239,2025-01-19 05:13:19.999874+00:00,-39835.538262351416,13828.910717283388,103.46431114135405,-1.0081418405646563,-2.9045226590981263,0.002639581896677138,0,0
773,790536169.1843239,2025-01-19 05:21:39.999874+00:00,-40313.028908319575,12367.782322902636,104.71521897986776,-0.9016091358247517,-2.9393436890939646,0.002363491052764072,0,0
774,790536669.1843239,2025-01-19 05:29:59.999874+00:00,-40736.947583899775,10890.218116349191,105.82727427975689,-0.7938776862160417,-2.970258620527792,0.0020842330973615117,0,0
775,790537169.1843239,2025-01-19 05:38:19.999874+00:00,-41106.73064044646,9398.181645442248,106.79898587321217,-0.6850906370822212,-2.997226328811275,0.0018021782518321994,0,0
776,790537669.1843239,2025-01-19 05:46:39.999874+00:00,-41421.886361422905,7893.655711371516,107.62904866667648,-0.575392539656526,-3.0202109336258522,0.0015177005096446944,0,0
777,790538169.1843239,2025-01-19 05:54:59.999873+00:00,-41681.99561740063,6378.639734281067,108.31634540319666,-0.4649291589861508,-3.0391818468790452,0.0012311771407532898,0,0
778,790538669.1843239,2025-01-19 06:03:19.999873+00:00,-41886.712424601246,4855.147096633711,108.85994817579655,-0.35384728022055856,-3.0541138136157224,0.0009429881914131463,0,0
779,790539169.1843239,2025-01-19 06:11:39.999873+00:00,-42035.764406227456,3325.202467893019,109.25911968975484,-0.2422945135233783,-3.0649869458276564,0.0006535159800962325,0,0
780,790539669.1843239,2025-01-19 06:19:59.999873+00:00,-42128.95315596039,1790.839114085961,109.51331427200621,-0.1304190978696193,-3.0717867491145174,0.00036314459018071623,0,0
781,790540169.1843239,2025-01-19 06:28:19.999873+00:00,-42166.15450313176,254.09619583009544,109.6221786262217,-0.018369703991578973,-3.074504142159337,7.225936009255693e-05,0,0
782,790540669.1843239,2025-01-19 06:36:39.999873+00:00,-42147.318679211196,-1282.9839415747585,109.58555233246535,0.0937047632619379,-3.073135468991441,-0.0002187536284168203,0,0
783,790541169.1843239,2025-01-19 06:44:59.999872+00:00,-42072.47038538187,-2818.3584823794317,109.40346809066708,0.2056553628876336,-3.067682504019858,-0.0005095080631688357,0,0
784,790541669.1843239,2025-01-19 06:53:19.999872+00:00,-41941.70876111015,-4349.986855325976,109.07615170749607,0.3173333157450778,-3.0581524498302364,-0.0007996179149410671,0,0
785,790542169.1843239,2025-01-19 07:01:39.999872+00:00,-41755.20725374816,-5875.8334456780085,108.60402182656583,0.42859020236350137,-3.0445579277483508,-0.0010886979506426833,0,0
786,790542669.1843239,2025-01-19 07:09:59.999872+00:00,-41513.21338934091,-7393.870300726973,107.98768940224787,0.5392781602724932,-3.0269169611832925,-0.0013763642455883174,0,0
787,790543169.1843239,2025-01-19 07:18:19.999872+00:00,-41216.04844494231,-8902.07982516952,107.22795691771833,0.6492500805918497,-3.0052529517734285,-0.0016622346941770308,0,0
788,790543669.1843239,2025-01-19 07:26:39.999872+00:00,-40864.107022876364,-10398.45746276523,106.3258173482081,0.7583598036170146,-2.9795946483681353,-0.0019459295182845462,0,0
