Step,Time,Datetime,X,Y,Z,Vx,Vy,Vz,Eclipse_status_Earth,Eclipse_status_Moon
333,793754169.1852885,2025-02-25 11:14:59.999966+00:00,-5203.478600463623,-41835.42117532619,5.711717707129038,3.051873654015505,-0.3779298531957843,-0.007487465089173602,0,0
334,793754669.1852885,2025-02-25 11:23:19.999966+00:00,-3674.4191431451472,-41996.52566213608,1.9645572245867204,3.0636864599836637,-0.2664156151625575,-0.007499530216500794,0,0
335,793755169.1852885,2025-02-25 11:31:39.999966+00:00,-2140.4712053388266,-42101.7766708146,-1.7861642817753212,3.071425328153338,-0.15454070814365578,-0.007501707061694543,0,0
336,793755669.1852885,2025-02-25 11:39:59.999966+00:00,-603.6746757401165,-42151.03106111591,-5.535500567016166,3.0750794847897196,-0.042453978701030196,-0.007493989371592628,0,0
337,793756169.1852885,2025-02-25 11:48:19.999965+00:00,933.9265296942231,-42144.22020389101,-9.278505504398636,3.0746435968403665,0.06969540848462151,-0.007476383873346187,0,0
338,793756669.1852885,2025-02-25 11:56:39.999965+00:00,2470.287190867173,-42081.35009037609,-13.010239575936833,3.0701177818382788,0.18175816978370624,-0.007448910273242454,0,0
339,793757169.1852885,2025-02-25 12:04:59.999965+00:00,4003.363509786859,-41962.50134178978,-16.7257763582443,3.061507610491828,0.29358510216721273,-0.007411601239086593,0,0
340,793757669.1852885,2025-02-25 12:13:19.999965+00:00,5531.115836273908,-41787.82911911713,-20.420208995466776,3.048824101939851,0.4050272828652736,-0.007364502366162885,0,0
341,793758169.1852885,2025-02-25 12:21:39.999965+00:00,7051.511389460017,-41557.56293309367,-24.088656651097327,3.0320837116603436,0.5159362688625493,-0.007307672126809943,0,0
342,793758669.1852885,2025-02-25 12:29:59.999965+00:00,8562.526971403795,-41272.0063545396,-27.72627093049238,3.011308312031481,0.6261642959568368,-0.007241181803658281,0,0
343,793759169.1852885,2025-02-25 12:38:19.999965+00:00,10062.151669151868,-40931.53662533102,-31.328242265934648,2.98652516555411,0.7355644771063863,-0.007165115406591602,0,0
344,793759669.1852885,2025-02-25 12:46:39.999965+00:00,11548.389541580502,-40536.604170432656,-34.88980625612276,2.957766890755429,0.8439909997909003,-0.0070795695735056206,0,0
345,793759785.1853238,2025-02-25 12:48:36+00:00,11891.072958189548,-40437.250569577685,-35.709812424180356,2.950490393280251,0.8689802015697898,-0.0070574786603835845,0,0
346,793760285.1853238,2025-02-25 12:56:56+00:00,13358.08017424801,-39975.95240868885,-39.214670327172115,2.9168875017414497,0.9760086069987748,-0.00696040614921386,0,0
347,793760785.1853238,2025-02-25 13:05:16+00:00,14807.313191129417,-39461.45768718093,-42.66868213248561,2.879401431881715,1.0817428002494127,-0.0068541160165316245,0,0
348,793761285.1853238,2025-02-25 13:13:36+00:00,16236.84260548703,-38894.44883499641,-46.06727266570902,2.838081787493716,1.1860417854169052,-0.006738744826216726,0,0
349,793761785.1853238,2025-02-25 13:21:56+00:00,17644.76510129444,-38275.67831493248,-49.40593804825069,2.7929833027204687,1.2887664584618095,-0.006614441168606679,0,0
350,793762285.1853238,2025-02-25 13:30:16+00:00,19029.20599741638,-37605.96762969763,-52.68025166567195,2.7441657704732765,1.3897797948289647,-0.006481365478325116,0,0
351,793762785.1853238,2025-02-25 13:38:35.999999+00:00,20388.321757648784,-36886.20623581722,-55.8858700410649,2.6916939639061135,1.4889470343882514,-0.0063396898366584855,0,0
352,793763285.1853238,2025-02-25 13:46:55.999999+00:00,21720.302459780276,-36117.350365793274,-59.0185386057886,2.6356375510439927,1.5861358634329938,-0.0061895977586411575,0,0
353,793763785.1853238,2025-02-25 13:55:15.999999+00:00,23023.37422027863,-35300.42176005516,-62.07409735996097,2.576071002673583,1.6812165934751857,-0.006031283965022979,0,0
354,793764285.1853238,2025-02-25 14:03:35.999999+00:00,24295.80157126267,-34436.506310366996,-65.04848641519408,2.5130734936149604,1.7740623365805979,-0.005864954139308383,0,0
355,793764785.1853238,2025-02-25 14:11:55.999999+00:00,25535.889786482072,-33526.75261648532,-67.93775141215929,2.4467287975038747,1.8645491769912061,-0.0056908246700723,0,0
356,793765285.1853238,2025-02-25 14:20:15.999999+00:00,26741.98715309482,-32572.37045798534,-70.7380488056756,2.3771251752242573,1.9525563387872382,-0.005509122378775681,0,0
357,793765785.1853238,2025-02-25 14:28:35.999999+00:00,27912.487186104478,-31574.62918329696,-73.44565101013065,2.3043552571408523,2.037966349346505,-0.005320084233322315,0,0
358,793766285.1853238,2025-02-25 14:36:55.999999+00:00,29045.830782396937,-30534.85601811113,-76.05695139816947,2.228515919291798,2.1206651983645117,-0.005123957047619011,0,0
359,793766785.1853238,2025-02-25 14:45:15.999999+00:00,30140.50831139853,-29454.434295434126,-78.56846914572299,2.14970815371068,2.2005424922051557,-0.004920997167422994,0,0
360,793767285.1853238,2025-02-25 14:53:35.999999+00:00,31195.061639464646,-28334.801609680446,-80.97685391659535,2.068036933057012,2.277491603358576,-0.004711470142783531,0,0
361,793767785.1853238,2025-02-25 15:01:55.999998+00:00,32208.086085199677,-27177.447897305265,-83.27889037998929,1.983611069743214,2.351409814789926,-0.004495650387409365,0,0
362,793768285.1853238,2025-02-25 15:10:15.999998+00:00,33178.23230300543,-25983.913446583374,-85.4715025545205,1.8965430697549774,2.422198458970465,-0.004273820825319134,0,0
363,793768785.1853238,2025-02-25 15:18:35.999998+00:00,34104.20809225568,-24755.78683924394,-87.55175797245724,1.8069489813703339,2.4897630513903946,-0.004046272525158686,0,0
364,793769285.1853238,2025-02-25 15:26:55.999998+00:00,34984.780129599196,-23494.702826768655,-89.51687165812068,1.7149482389908424,2.5540134183612775,-0.0038133043225966803,0,0
365,793769785.1853238,2025-02-25 15:35:15.999998+00:00,35818.77562200236,-22202.340144254635,-91.36420991459339,1.6206635023059743,2.6148638189246523,-0.0035752224312378647,0,0
366,793770285.1853238,2025-02-25 15:43:35.999998+00:00,36605.08387825463,-20880.419264833014,-93.0912939131108,1.5242204910190518,2.67223306069256,-0.003332340042521789,0,0
367,793770785.1853238,2025-02-25 15:51:55.999998+00:00,37342.65779677627,-19530.700097718804,-94.69580307975122,1.4257478153699223,2.726044609455126,-0.0030849769151030434,0,0
368,793771285.1853238,2025-02-25 16:00:15.999998+00:00,38030.515267686824,-18154.97963304775,-96.17557827429479,1.325376802695947,2.776226692400034,-0.0028334589542371776,0,0
369,793771785.1853238,2025-02-25 16:08:35.999998+00:00,38667.740487215044,-16755.089536730935,-97.52862475639145,1.2232413202787986,2.822712394798708,-0.002578117781723948,0,0
370,793772285.1853238,2025-02-25 16:16:55.999997+00:00,39253.4851826563,-15332.893698627948,-98.75311493445953,1.1194775947300282,2.8654397500241853,-0.002319290296986159,1,0
371,793772785.1853238,2025-02-25 16:25:15.999997+00:00,39786.969746211136,-13890.285737404387,-99.8473908930331,1.0142240281733332,2.904351822776087,-0.0020573182298878534,0,0
372,793773285.1853238,2025-02-25 16:33:35.999997+00:00,40267.484276168645,-12429.18646549907,-100.80996669458352,0.9076210114859471,2.9393967853986447,-0.001792547685919667,0,0
373,793773785.1853238,2025-02-25 16:41:55.999997+00:00,40694.389524030834,-10951.541317680721,-101.63953045216051,0.7998107348655755,2.9705279871884698,-0.0015253286844016068,0,0
374,793774285.1853238,2025-02-25 16:50:15.999997+00:00,41067.11774630795,-9459.31774672284,-102.3349461695283,0.6909369959928086,2.9977040165995894,-0.0012560146903740686,0,0
375,793774785.1853238,2025-02-25 16:58:35.999997+00:00,41385.17345985071,-7954.502589768932,-102.89525534581256,0.58114500606195,3.0208887562642137,-0.000984962140866463,0,0
376,793775285.1853238,2025-02-25 17:06:55.999997+00:00,41648.13409972241,-6439.09940899837,-103.31967834202291,0.4705811939557319,3.0400514307586923,-0.0007125299662491869,0,0
377,793775785.1853238,2025-02-25 17:15:15.999997+00:00,41855.65057875212,-4915.12581023559,-103.60761550717183,0.35939300884141023,3.0551666470551804,-0.00043907910738873803,0,0
378,793776285.1853238,2025-02-25 17:23:35.999997+00:00,42007.44774804937,-3384.6107431723503,-103.75864806207413,0.24772872146729064,3.066214427610581,-0.00016497202933750746,0,0
379,793776785.1853238,2025-02-25 17:31:55.999997+00:00,42103.32475790063,-1849.591786894216,-103.7725387392792,0.13573722443980138,3.073180236055411,0.0001094277677009171,0,0
380,793777285.1853238,2025-02-25 17:40:15.999997+00:00,42143.15531860779,-312.1124244183395,-103.64923217796047,0.023567831761830957,3.076054995456255,0.0003837562393831952,0,0
381,793777785.1853238,2025-02-25 17:48:35.999996+00:00,42126.88786096981,1225.7806900399537,-103.38885507296158,-0.08862992208681265,3.0748350991364646,0.0006576492894621543,0,0
382,793778285.1853238,2025-02-25 17:56:55.999996+00:00,42054.54559624848,2762.040467349344,-102.99171607757565,-0.20070648324628412,3.06952241405068,0.0009307432624927598,0,0
383,793778785.1853238,2025-02-25 18:05:15.999996+00:00,41926.22647559973,4294.62211957152,-102.45830546001127,-0.3125124794711409,3.060124276719564,0.0012026754362537636,0,0
384,793779285.1853238,2025-02-25 18:13:35.999996+00:00,41742.103049091456,5821.485892180946,-101.78929451387552,-0.42389892074375224,3.046653481741874,0.0014730845131329402,0,0
385,793779785.1853238,2025-02-25 18:21:55.999996+00:00,41502.42222456758,7340.59978869056,-100.98553472337932,-0.5347173992296979,3.0291282629115854,0.001741611109728121,0,0
386,793780285.1853238,2025-02-25 18:30:15.999996+00:00,41207.50492675626,8849.942283995024,-100.04805668434302,-0.6448202883001919,3.007572266978245,0.002007898243922492,0,0
387,793780785.1853238,2025-02-25 18:38:35.999996+00:00,40857.74565715701,10347.505022764857,-98.97806878244879,-0.7540609403489894,2.9820145200990242,0.0022715918187006983,0,0
388,793781285.1853238,2025-02-25 18:46:55.999996+00:00,40453.611955376975,11831.295499251513,-97.77695563055067,-0.8622938831340223,2.9524893870410924,0.002532341101982011,0,0
389,793781785.1853238,2025-02-25 18:55:15.999996+00:00,39995.6437627208,13299.339714895312,-96.44627626721258,-0.9693750143771835,2.9190365232028697,0.0027897992017580997,0,0
390,793782285.1853238,2025-02-25 19:03:35.999995+00:00,39484.45268897099,14749.684810164827,-94.98776211899727,-1.075161794359201,2.881700819532493,0.0030436235358356077,0,0
391,793782785.1853238,2025-02-25 19:11:55.999995+00:00,38920.72118342612,16180.401667097934,-93.40331472937602,-1.179513436250407,2.8405323404313783,0.0032934762954976303,0,0
392,793783285.1853238,2025-02-25 19:20:15.999995+00:00,38305.20161139292,17589.587479060974,-91.69500325746802,-1.2822910939224115,2.7955862547401114,0.0035390249024132704,0,0
393,793783785.1853238,2025-02-25 19:28:35.999995+00:00,37638.71523745458,18975.36828429341,-89.8650617501496,-1.3833580469901954,2.746922759913021,0.003779942458140462,0,0
394,793784285.1853238,2025-02-25 19:36:55.999995+00:00,36922.15111696164,20335.901459860776,-87.91588619139708,-1.482579882838965,2.694606999496677,0.004015908185584206,0,0
395,793784785.1853238,2025-02-25 19:45:15.999995+00:00,36156.464897313606,21669.37817269849,-85.85003133304126,-1.5798246753952117,2.638708974036216,0.004246607861790053,0,0
396,793785285.1853238,2025-02-25 19:53:35.999995+00:00,35342.677530717934,22974.025784493177,-83.67020731141697,-1.6749631604068145,2.5793034455418025,0.0044717342414710435,0,0
397,793785785.1853238,2025-02-25 20:01:55.999995+00:00,34481.87390022978,24248.11020721636,-81.37927605468781,-1.7678689070026707,2.516469835655689,0.00469098747068531,0,0
398,793786285.1853238,2025-02-25 20:10:15.999995+00:00,33575.2013609887,25489.938206197578,-78.980247485912,-1.8584184853082513,2.4502921176682486,0.0049040754901009615,0,0
399,793786785.1853238,2025-02-25 20:18:35.999995+00:00,32623.86819867902,26697.859647700105,-76.4762755271928,-1.9464916298996209,2.380858702538985,0.005110714427304814,0,0
400,793787285.1853238,2025-02-25 20:26:55.999995+00:00,31629.142007347724,27870.26968804232,-73.87065391052289,-2.031971398884845,2.3082623190859133,0.0053106289776317485,0,0
401,793787785.1853238,2025-02-25 20:35:15.999994+00:00,30592.347988817506,29005.61090139123,-71.16681180118914,-2.1147443284082947,2.2325998885137937,0.005503552773012083,0,0
402,793788285.1853238,2025-02-25 20:43:35.999994+00:00,29514.8671760333,30102.375343441607,-68.36830923985,-2.19470058238017,2.153972393458558,0.005689228738355138,0,0
403,793788785.1853238,2025-02-25 20:51:55.999994+00:00,28398.134582777602,31159.106548284613,-65.47883240963345,-2.2717340972405493,2.072484741731806,0.005867409435008242,0,0
404,793789285.1853238,2025-02-25 21:00:15.999994+00:00,27243.63728228351,32174.401455863142,-62.50218873482862,-2.345742721574466,1.9882456249555402,0.006037857390851657,0,0
405,793789785.1853238,2025-02-25 21:08:35.999994+00:00,26052.912417364358,33146.91226750785,-59.44230181795859,-2.416628350401861,1.9013673722833135,0.0062003454166112614,0,0
406,793790285.1853238,2025-02-25 21:16:55.999994+00:00,24827.545144764907,34075.34822714729,-56.30320622222539,-2.4842970539737834,1.8119657994096698,0.0063546569079923594,0,0
407,793790785.1853238,2025-02-25 21:25:15.999994+00:00,23569.16651652159,34958.47732588798,-53.089042106511506,-2.5486592009138906,1.720160053075202,0.006500586133259612,0,0
408,793791285.1853238,2025-02-25 21:33:35.999994+00:00,22279.451301197747,35795.127927764996,-49.804049720303844,-2.6096295755521153,1.6260724512796996,0.006637938505909758,0,0
409,793791785.1853238,2025-02-25 21:41:55.999994+00:00,20960.115747934396,36584.19031457138,-46.452563766077745,-2.6671274893053214,1.5298283194207194,0.006766530842105629,0,0
410,793792285.1853238,2025-02-25 21:50:15.999994+00:00,19612.915296327647,37324.618147784335,-43.03900763683858,-2.72107688596786,1.4315558225794864,0.006886191602561757,0,0
411,793792785.1853238,2025-02-25 21:58:35.999993+00:00,18239.642235210416,38015.42984571822,-39.567887536668124,-2.7714064407831294,1.3313857941803229,0.00699676111859383,0,0
412,793793285.1853238,2025-02-25 22:06:55.999993+00:00,16842.123313478383,38655.70987414856,-36.04378649226098,-2.818049653175556,1.2294515612537917,0.007098091802066161,0,0
413,793793785.1853238,2025-02-25 22:15:15.999993+00:00,15422.217306158413,39244.60994876713,-32.47135826356412,-2.860944933030821,1.1258887665374542,0.007190048338993348,0,0
414,793794285.1853238,2025-02-25 22:23:35.999993+00:00,13981.81253897157,39781.35014794631,-28.855321161748666,-2.900035680420658,1.0208351876515482,0.007272507866574313,0,0
415,793794785.1853238,2025-02-25 22:31:55.999993+00:00,12522.824374692587,40265.219934409935,-25.200451782848646,-2.935270358677133,0.9144305535900201,0.007345360133458957,0,0
416,793795285.1853238,2025-02-25 22:40:15.999993+00:00,11047.192664653017,40695.5790845292,-21.511578665495744,-2.966602560729982,0.8068163587701663,0.00740850764306973,0,0
417,793795785.1853238,2025-02-25 22:48:35.999993+00:00,9556.87916877631,41071.858524084135,-17.79357588126243,-2.993991068629301,0.6981356748866785,0.007461865779822506,0,0
418,793796285.1853238,2025-02-25 22:56:55.999993+00:00,8053.86494756975,41393.56106945489,-14.051356566198098,-3.017399906184681,0.5885329608181255,0.007505362918113201,0,0
419,793796785.1853238,2025-02-25 23:05:15.999993+00:00,6540.147729530428,41660.26207333138,-10.289866402204146,-3.036798384660713,0.4781538708358469,0.007538940513958704,0,0
420,793797285.1853238,2025-02-25 23:13:35.999992+00:00,5017.739257450196,41871.609974155384,-6.514077056944091,-3.052161141477685,0.36714506136688574,0.007562553179202711,0,0
421,793797785.1853238,2025-02-25 23:21:55.999992+00:00,3488.6626171279922,42027.3267486353,-2.7289795910240304,-3.0634681718751837,0.2556539965639339,0.007576168738219141,0,0
422,793798285.1853238,2025-02-25 23:30:15.999992+00:00,1954.9495520167432,42127.208266800524,1.060422158793099,-3.0707048535053,0.14382875293632408,0.007579768267067804,0,0
423,793798785.1853238,2025-02-25 23:38:35.999992+00:00,418.6377673465438,42171.12454918967,4.849118211558849,-3.07386196393107,0.031817823296853495,0.007573346115079018,0,0
424,793799285.1853238,2025-02-25 23:46:55.999992+00:00,-1118.2317727243123,42159.019925894325,8.632099080509375,-3.072935691014784,-0.08023007972031575,0.007556909908865743,0,0
425,793799785.1853238,2025-02-25 23:55:15.999992+00:00,-2653.6175513734024,42090.91309730773,12.404362409052318,-3.0679276361897596,-0.1921662203152751,0.007530480538783731,0,0
426,793800285.1853238,2025-02-26 00:03:35.999992+00:00,-4185.480205235349,41966.89709655549,16.160919595604106,-3.058844810618174,-0.3038420360962469,0.007494092127881938,0,0
427,793800785.1853238,2025-02-26 00:11:55.999992+00:00,-5711.785226825637,41787.13915371281,19.896802398537915,-3.045699624246485,-0.41510933431689717,0.007447791983407155,0,0
428,793801285.1853238,2025-02-26 00:20:15.999992+00:00,-7230.505659720634,41551.88046204026,23.607069512539866,-3.0285098677789337,-0.5258204875230064,0.007391640530948414,0,0
429,793801785.1853238,2025-02-26 00:28:35.999992+00:00,-8739.624782959801,41261.43584659655,27.286813107719215,-3.0072986875985177,-0.6358286283554584,0.007325711231328171,0,0
430,793802285.1853238,2025-02-26 00:36:55.999992+00:00,-10237.138781153068,40916.19333571321,30.93116532287713,-2.982094553673691,-0.744987843257851,0.007250090480368605,0,0
431,793802785.1853238,2025-02-26 00:45:15.999991+00:00,-11721.059396797587,40516.61363594147,34.5353047044081,-2.9529312204978675,-0.8531533648386735,0.007164877491682515,0,0
432,793803285.1853238,2025-02-26 00:53:35.999991+00:00,-13189.416561333921,40063.22951120611,38.09446258238802,-2.9198476811175618,-0.9601817626399357,0.0070701841626592925,0,0
433,793803785.1853238,2025-02-26 01:01:55.999991+00:00,-14640.261001501693,39556.64506702469,41.60392937549346,-2.882888114313684,-1.0659311320663714,0.006966134923837204,0,0
434,793804285.1853238,2025-02-26 01:10:15.999991+00:00,-16071.666817589252,38997.534940772755,45.059060816497315,-2.8421018250091215,-1.1702612812318796,0.006852866571873776,0,0
435,793804785.1853238,2025-02-26 01:18:35.999991+00:00,-17481.734030210522,38386.64339909671,48.45528409019715,-2.797543177984252,-1.2730339154826913,0.006730528086346378,0,0
436,793805285.1853238,2025-02-26 01:26:55.999991+00:00,-18868.591092285187,37724.78334369546,51.78810387575349,-2.749271524990462,-1.374112819359883,0.006599280430635149,0,0
437,793805785.1853238,2025-02-26 01:35:15.999991+00:00,-20230.397362945467,37012.83522680972,55.05310828554636,-2.6973511253600457,-1.4733640357672695,0.006459296337160118,0,0
438,793806285.1853238,2025-02-26 01:43:35.999991+00:00,-21565.34554014395,36251.74587787417,58.24597469279928,-2.6418510602190532,-1.570656042114417,0.006310760077263855,0,0
439,793806785.1853238,2025-02-26 01:51:55.999991+00:00,-22871.664048792332,35442.52724290148,61.3624754403702,-2.58284514041772,-1.6658599232085118,0.006153867216050018,0,0
440,793807285.1853238,2025-02-26 02:00:15.999991+00:00,-24147.619381320113,34586.25503827956,64.39848342326887,-2.520411808301025,-1.7588495406730897,0.005988824352506928,0,0
441,793807785.1853238,2025-02-26 02:08:35.999990+00:00,-25391.5183876056,33684.06732077314,67.34997753762931,-2.4546340334496883,-1.8495016986761859,0.005815848845263625,0,0
442,793808285.1853238,2025-02-26 02:16:55.999990+00:00,-26601.710511298596,32737.162975628285,70.2130479890441,-2.3855992025295327,-1.937696305755291,0.005635168524343763,0,0
443,793808785.1853238,2025-02-26 02:25:15.999990+00:00,-27776.589969624998,31746.80012478362,72.98390145335455,-2.3133990033945535,-2.023316532531595,0.00544702138930022,0,0
444,793809285.1853238,2025-02-26 02:33:35.999990+00:00,-28914.59787383799,30714.294457294294,75.65886608318631,-2.2381293035963026,-2.1062489651113547,0.005251655294130286,0,0
445,793809785.1853238,2025-02-26 02:41:55.999990+00:00,-30014.224287558627,29641.017484174597,78.2343963537241,-2.1598900234592366,-2.1863837539778332,0.005049327619387842,0,0
446,793810285.1853238,2025-02-26 02:50:15.999990+00:00,-31074.010220330143,28528.394719961783,80.70707774143153,-2.0787850038885383,-2.263614758183133,0.004840304931924969,0,0
447,793810785.1853238,2025-02-26 02:58:35.999990+00:00,-32092.54955379521,27377.9037933976,83.07363122964222,-1.9949218690835524,-2.3378396846553366,0.004624862632710903,0,0
448,793811285.1853238,2025-02-26 03:06:55.999990+00:00,-33068.49089799361,26191.072489714694,85.33091763517564,-1.9084118843363995,-2.4089602224427202,0.004403284593191198,0,0
449,793811785.1853238,2025-02-26 03:15:15.999990+00:00,-34000.53937536907,24969.476727102538,87.47594175036693,-1.8193698091015074,-2.4768821717233727,0.004175862780664304,0,0
450,793812285.1853238,2025-02-26 03:23:35.999990+00:00,-34887.45833016844,23714.738470011707,89.5058562951412,-1.7279137455277453,-2.5415155674153302,0.0039428968731665326,0,0
451,793812785.1853238,2025-02-26 03:31:55.999990+00:00,-35728.07096101351,22428.52358203598,91.41796567401231,-1.634164982650535,-2.6027747972293422,0.0037046938643695054,0,0
452,793813285.1853238,2025-02-26 03:40:15.999989+00:00,-36521.26187452613,21112.539621188975,93.20972953314075,-1.5382478364467485,-2.6605787140135666,0.003461567659006699,0,0
453,793813785.1853238,2025-02-26 03:48:35.999989+00:00,-37265.97855798963,19768.53358046544,94.87876611284703,-1.4402894859603692,-2.714850742246879,0.003213838659357519,0,0
454,793814285.1853238,2025-02-26 03:56:55.999989+00:00,-37961.23276913502,18398.2895766472,96.4228553912436,-1.3404198057117847,-2.765518978545035,0.002961833343328527,0,0
455,793814785.1853238,2025-02-26 04:05:15.999989+00:00,-38606.10184124799,17003.626490379655,97.83994201492114,-1.2387711946081992,-2.8125162860516584,0.0027058838346819044,0,0
456,793815285.1853238,2025-02-26 04:13:35.999989+00:00,-39199.729901902494,15586.395560606745,99.12813801290227,-1.1354784015769799,-2.855780382593897,0.0024463274659710338,0,0
457,793815785.1853238,2025-02-26 04:21:55.999989+00:00,-39741.32900373872,14148.477936510473,100.28572529035824,-1.0306783481477877,-2.895253922490622,0.0021835063347521357,0,0
458,793816285.1853238,2025-02-26 04:30:15.999989+00:00,-40230.1801658171,12691.782190155023,101.31115789887056,-0.9245099482130885,-2.930884571909196,0.0019177668536492212,0,0
459,793816785.1853238,2025-02-26 04:38:35.999989+00:00,-40665.63432419564,11218.241793085455,102.20306408031007,-0.8171139252000786,-2.962625077675119,0.0016494592948572552,0,0
460,793817285.1853238,2025-02-26 04:46:55.999989+00:00,-41047.11319049519,9729.81256017673,102.96024808170036,-0.708632626890196,-2.990433329447239,0.001378937329675244,0,0
461,793817785.1853238,2025-02-26 04:55:15.999988+00:00,-41374.110017336134,8228.470064070336,103.5816917387296,-0.5992098381252184,-3.0142724151796925,0.0011065575636670909,0,0
462,793818285.1853238,2025-02-26 05:03:35.999988+00:00,-41646.19026965005,6716.207023573087,104.06655582587543,-0.48899059164147274,-3.0341106698003024,0.0008326790680534097,0,0
463,793818785.1853238,2025-02-26 05:11:55.999988+00:00,-41862.99220099119,5195.030669425627,104.41418117140978,-0.37812097727588245,-3.0499217170437993,0.0005576629079420586,0,0
464,793819285.1853238,2025-02-26 05:20:15.999988+00:00,-42024.22733409514,3666.96009087683,104.62408953585629,-0.2667479497894861,-3.0616845043869074,0.00028187166800900087,0,0
465,793819785.1853238,2025-02-26 05:28:35.999988+00:00,-42129.68084505507,2134.0235665245873,104.6959842527785,-0.15501913555563768,-3.069383331041084,5.668976244145867e-06,0,0
466,793820285.1853238,2025-02-26 05:36:55.999988+00:00,-42179.211850609936,598.2558829033819,104.62975063108586,-0.043082638361374465,-3.073007868967464,-0.00027058097362088197,0,0
467,793820785.1853238,2025-02-26 05:45:15.999988+00:00,-42172.75359816373,-938.3043556854279,104.42545611835284,0.06891315542859715,-3.072553176887348,-0.0005465139003845559,0,0
468,793821285.1853238,2025-02-26 05:53:35.999988+00:00,-42110.31355827935,-2473.6174225935492,104.08335022495632,0.18081977209520203,-3.06801970727038,-0.0008217659137275976,0,0
469,793821785.1853238,2025-02-26 06:01:55.999988+00:00,-41991.97341951628,-4005.645165982132,103.60386420914577,0.29248884592513635,-3.0594133062913453,-0.0010959739920261967,0,0
470,793822285.1853238,2025-02-26 06:10:15.999988+00:00,-41817.88898560611,-5532.353704198464,102.98761052347054,0.4037723144573665,-3.0467452067553173,-0.0013687764590077857,0,0
471,793822785.1853238,2025-02-26 06:18:35.999987+00:00,-41588.28997508535,-7051.71611585891,102.2353820232971,0.514522613365768,-3.0300320139996324,-0.001639813458632346,0,0
472,793823285.1853238,2025-02-26 06:26:55.999987+00:00,-41303.479723629986,-8561.715121130448,101.34815093845751,0.6245928707282443,-3.009295684789898,-0.0019087274275844566,0,0
473,793823785.1853238,2025-02-26 06:35:15.999987+00:00,-40963.83478946064,-10060.345750713936,100.32706760937654,0.7338371004335276,-2.9845634992359296,-0.0021751635647642834,0,0
474,793824285.1853238,2025-02-26 06:43:35.999987+00:00,-40569.804462311586,-11545.61799904733,99.17345898933057,0.8421103944780023,-2.9558680257621286,-0.0024387702971694113,0,0
475,793824785.1853238,2025-02-26 06:51:55.999987+00:00,-40121.91017658014,-13015.559458266522,97.88882691479351,0.9492691139063333,-2.923247079175388,-0.002699199741563871,0,0
476,793825285.1853238,2025-02-26 07:00:15.999987+00:00,-39620.74482939579,-14468.21792948505,96.47484614612634,1.0551710781513852,-2.886743671882097,-0.002956108161335861,0,0
477,793825785.1853238,2025-02-26 07:08:35.999987+00:00,-39066.97200447013,-15901.664007981944,94.93336218116418,1.1596757525309134,-2.8464059583142416,-0.0032091564179515587,0,0
478,793826285.1853238,2025-02-26 07:16:55.999987+00:00,-38461.3251027093,-17313.993638918928,93.26638884454968,1.2626444336607663,-2.802287172632906,-0.0034580104164189927,0,0
479,793826785.1853238,2025-02-26 07:25:15.999987+00:00,-37804.60638069034,-18703.33064024452,91.47610565595265,1.3639404325468576,-2.7544455597857365,-0.0037023415441832467,0,0
480,793827285.1853238,2025-02-26 07:33:35.999987+00:00,-37097.68589822088,-20067.829189482818,89.56485498060339,1.4634292551209596,-2.7029443000030353,-0.00394182710288227,0,0
481,793827785.1853238,2025-02-26 07:41:55.999987+00:00,-36341.50037631831,-21405.67627114914,87.53513896585022,1.5609787799883954,-2.647851426825196,-0.004176150732401247,0,0
482,793828285.1853238,2025-02-26 07:50:15.999986+00:00,-35537.0519670599,-22715.094081583018,85.38961626773055,1.6564594331590081,-2.5892397387620862,-0.004405002826672897,0,0
483,793828785.1853238,2025-02-26 07:58:35.999986+00:00,-34685.406936868516,-23994.342388041303,83.13109857181848,1.7497443595363011,-2.5271867046927943,-0.004628080940681125,0,0
484,793829285.1853238,2025-02-26 08:06:55.999986+00:00,-33787.69426491048,-25241.72083895023,80.76254691288098,1.8407095909434235,-2.4617743631218016,-0.0048450901881362625,0,0
485,793829785.1853238,2025-02-26 08:15:15.999986+00:00,-32845.10415839157,-26455.571222275314,78.28706779813692,1.929234210468669,-2.393089215415212,-0.005055743629301567,0,0
486,793830285.1853238,2025-02-26 08:23:35.999986+00:00,-31858.886486644864,-27634.279669031486,75.70790913917136,2.0152005129173904,-2.3212221131480577,-0.005259762648462829,0,0
487,793830785.1853238,2025-02-26 08:31:55.999986+00:00,-30830.34913600959,-28776.278799023345,73.02845599780771,2.098494161161683,-2.2462681397009843,-0.005456877320545791,0,0
488,793831285.1853238,2025-02-26 08:40:15.999986+00:00,-29760.85628760332,-29880.049805976225,70.25222615148478,2.1790043381838675,-2.168326486251757,-0.005646826766399628,0,0
489,793831785.1853238,2025-02-26 08:48:35.999986+00:00,-28651.826620190517,-30944.124479293347,67.3828654839234,2.2566238946146857,-2.087500322314012,-0.005829359496278967,0,0
490,793832285.1853238,2025-02-26 08:56:55.999986+00:00,-27504.731440448846,-31967.087159752195,64.42414320709692,2.331249491572235,-2.003896660982534,-0.006004233741071887,0,0
491,793832785.1853238,2025-02-26 09:05:15.999986+00:00,-26321.092743030247,-32947.57662653462,61.379946920742654,2.402781738612962,-1.9176262190510376,-0.006171217770836966,0,0
