Step,Time,Datetime,a,e,i,RAAN,aop,ta,Eclipse_status_Earth,Eclipse_status_Moon
646,793910669.1852885,2025-02-27 06:43:19.999935+00:00,42167.023354065714,0.00042613719440362725,0.1439707292043343,88.40490356098054,248.3673544827547,220.03385009217854,0,0
647,793911169.1852885,2025-02-27 06:51:39.999935+00:00,42166.9167920689,0.0004292518324804434,0.14396310525995512,88.4135025315761,248.39558343748035,222.08447558918255,0,0
648,793911669.1852885,2025-02-27 06:59:59.999935+00:00,42166.809318612955,0.00043242975988065104,0.14395495316673096,88.42173328061071,248.4322362745378,224.12708654339494,0,0
649,793912169.1852885,2025-02-27 07:08:19.999935+00:00,42166.701435793046,0.000435662609904308,0.14394634030131645,88.42958245131294,248.4766069225084,226.16240440428015,0,0
650,793912669.1852885,2025-02-27 07:16:39.999935+00:00,42166.59365168907,0.00043894235172210527,0.1439373364976229,88.4370384080906,248.52792307216166,228.19121511735193,0,0
651,793913169.1852885,2025-02-27 07:24:59.999935+00:00,42166.486478234096,0.00044226134306064,0.14392801377866016,88.44409130646058,248.58535631454714,230.21435891370146,0,0
652,793913669.1852885,2025-02-27 07:33:19.999935+00:00,42166.380429035366,0.00044561237840834737,0.14391844607282647,88.45073315716088,248.6480323227723,232.23272006152212,0,0
653,793914169.1852885,2025-02-27 07:41:39.999934+00:00,42166.2760171547,0.0004489887325263758,0.14390870893231625,88.45695788406744,248.71504098574155,234.2472166717341,0,0
654,793914669.1852885,2025-02-27 07:49:59.999934+00:00,42166.17375285553,0.0004523841990412329,0.14389887920801434,88.46276137553781,248.78544641741024,236.25879063453522,0,0
655,793915169.1852885,2025-02-27 07:58:19.999934+00:00,42166.07414132321,0.0004557931239231991,0.14388903475427534,88.46814152880343,248.8582967834592,238.2683977453538,0,0
656,793915669.1852885,2025-02-27 08:06:39.999934+00:00,42165.97768036683,0.0004592104336293638,0.1438792540825149,88.47309828703405,248.932633896942,240.27699806903118,0,0
657,793916169.1852885,2025-02-27 08:14:59.999934+00:00,42165.88485810974,0.0004626316577002918,0.14386961604463636,88.47763366870089,249.00750254725992,242.28554657825643,0,0
658,793916669.1852885,2025-02-27 08:23:19.999934+00:00,42165.79615067701,0.0004660529455865622,0.14386019948296125,88.48175178887038,249.08195953287915,244.29498409621345,0,0
659,793917169.1852885,2025-02-27 08:31:39.999934+00:00,42165.712019888175,0.0004694710774768413,0.1438510828694532,88.48545887206674,249.1550823739843,246.30622856761374,0,0
660,793917669.1852885,2025-02-27 08:39:59.999934+00:00,42165.63291096383,0.00047288346889665393,0.1438423439671825,88.48876325635221,249.22597768309421,248.3201666804461,0,0
661,793918169.1852885,2025-02-27 08:48:19.999934+00:00,42165.55925025479,0.00047628816885049777,0.14383405946085184,88.49167538828469,249.29378917288403,250.33764585954992,0,0
662,793918669.1852885,2025-02-27 08:56:39.999934+00:00,42165.49144300326,0.00047968385128769773,0.1438263045842802,88.49420780842857,249.3577052771592,252.35946665639656,0,0
663,793919169.1852885,2025-02-27 09:04:59.999933+00:00,42165.42987114524,0.00048306979969401053,0.14381915277529891,88.49637512711259,249.41696635920272,254.3863755611762,0,0
664,793919669.1852885,2025-02-27 09:13:19.999933+00:00,42165.37489116397,0.0004864458846362544,0.1438126752846317,88.49819399015038,249.4708714753445,256.41905826963307,0,0
665,793920169.1852885,2025-02-27 09:21:39.999933+00:00,42165.3268320046,0.0004898125341302976,0.14380694082751244,88.49968303426618,249.51878465664035,258.4581334420337,0,0
666,793920669.1852885,2025-02-27 09:29:59.999933+00:00,42165.28599306045,0.0004931706967560541,0.1438020151995601,88.50086283199747,249.56014066473807,260.5041469984284,0,0
667,793921169.1852885,2025-02-27 09:38:19.999933+00:00,42165.2526422416,0.0004965217975117643,0.1437979609355558,88.5017558258821,249.5944501725175,262.55756699982567,0,0
668,793921669.1852885,2025-02-27 09:46:39.999933+00:00,42165.22701413662,0.0004998676864800943,0.14379483693518383,88.50238625177775,249.62130431329584,264.6187791716553,0,0
669,793922169.1852885,2025-02-27 09:54:59.999933+00:00,42165.209308279176,0.0005032105804771603,0.14379269813186576,88.50278005120553,249.64037853829046,266.68808312994753,0,0
670,793922669.1852885,2025-02-27 10:03:19.999933+00:00,42165.19968753081,0.0005065529979618867,0.14379159513889336,88.50296477266272,249.651435718096,268.76568937454584,0,0
671,793923169.1852885,2025-02-27 10:11:39.999933+00:00,42165.1982765919,0.0005098976876097822,0.14379157393632722,88.50296946190436,249.6543284231774,270.8517171143644,0,0
672,793923669.1852885,2025-02-27 10:19:59.999933+00:00,42165.20516065285,0.0005132475510832709,0.14379267553540098,88.50282454125835,249.64900031888007,272.94619298914336,0,0
673,793924169.1852885,2025-02-27 10:28:19.999933+00:00,42165.22038419814,0.0005166055606695387,0.1437949357092459,88.50256167810676,249.63548661396885,275.0490507485739,0,0
674,793924669.1852885,2025-02-27 10:36:39.999932+00:00,42165.24394997504,0.0005199746726070167,0.14379838469625197,88.50221364274253,249.61391351026822,277.1601319410298,0,0
675,793925169.1852885,2025-02-27 10:44:59.999932+00:00,42165.2758181402,0.0005233577370558101,0.1438030469319208,88.50181415589266,249.58449660841896,279.2791876566173,0,0
676,793925669.1852885,2025-02-27 10:53:19.999932+00:00,42165.31590559637,0.0005267574058144054,0.14380894081943238,88.50139772628734,249.54753823986562,281.4058813540689,0,0
677,793926169.1852885,2025-02-27 11:01:39.999932+00:00,42165.36408553115,0.0005301760390103485,0.14381607853645975,88.50099947874914,249.50342371222712,283.53979278387385,0,0
678,793926669.1852885,2025-02-27 11:09:59.999932+00:00,42165.420187170865,0.0005336156121084908,0.143824465814933,88.50065497337631,249.45261647146015,285.680423003681,0,0
679,793927169.1852885,2025-02-27 11:18:19.999932+00:00,42165.4839957608,0.0005370776246776949,0.14383410181291262,88.50040001649973,249.3956522082177,287.8272004579134,0,0
680,793927669.1852885,2025-02-27 11:26:39.999932+00:00,42165.55525278276,0.0005405630124200252,0.14384497898735857,88.50027046420239,249.33313195855894,289.97948807066814,0,0
681,793928169.1852885,2025-02-27 11:34:59.999932+00:00,42165.63365642147,0.0005440720640160764,0.14385708299061767,88.50030201930437,249.26571427043046,292.1365912796002,0,0
682,793928669.1852885,2025-02-27 11:43:19.999932+00:00,42165.718862288624,0.000547604344339215,0.14387039264889012,88.5005300228305,249.1941065336834,294.29776691202886,0,0
683,793929169.1852885,2025-02-27 11:51:39.999932+00:00,42165.810484413945,0.0005511586255679857,0.14388487991875795,88.50098924109636,249.11905559128255,296.4622327844941,0,0
684,793929669.1852885,2025-02-27 11:59:59.999931+00:00,42165.90809651006,0.0005547328276563017,0.14390050993826697,88.50171364966305,249.04133777095169,298.6291778852902,0,0
685,793930169.1852885,2025-02-27 12:08:19.999931+00:00,42166.011233517376,0.0005583239695188361,0.14391724109647266,88.50273621552628,248.96174849227563,300.7977729836076,0,0
686,793930669.1852885,2025-02-27 12:16:39.999931+00:00,42166.11939343285,0.0005619281321506657,0.14393502514162387,88.50408867901453,248.8810916172877,302.96718149580255,0,0
687,793931169.1852885,2025-02-27 12:24:59.999931+00:00,42166.23203942456,0.0005655404347197925,0.14395380734559404,88.50580133697484,248.8001687217364,305.1365704300369,0,0
688,793931669.1852885,2025-02-27 12:33:19.999931+00:00,42166.34860223231,0.0005691550244804053,0.14397352672441063,88.5079028289196,248.7197684653232,307.3051212293427,0,0
689,793932169.1852885,2025-02-27 12:41:39.999931+00:00,42166.46848285062,0.000572765081109913,0.1439941162792824,88.51041992789078,248.64065623998047,309.4720403323036,0,0
690,793932669.1852885,2025-02-27 12:49:59.999931+00:00,42166.59105548953,0.0005763628358429043,0.14401550331112628,88.51337733786849,248.5635642652255,311.6365692805039,0,0
691,793933169.1852885,2025-02-27 12:58:19.999931+00:00,42166.71567080387,0.0005799396055023495,0.1440376097628413,88.5167974996031,248.48918228994165,313.79799421153064,0,0
692,793933669.1852885,2025-02-27 13:06:39.999931+00:00,42166.84165937999,0.00058348584128016,0.14406035262711278,88.52070040678504,248.41814904167504,315.9556545945398,0,0
693,793934169.1852885,2025-02-27 13:14:59.999931+00:00,42166.96833546451,0.0005869911918376619,0.1440836443866518,88.52510343447834,248.35104454702557,318.10895108289145,0,0
694,793934669.1852885,2025-02-27 13:23:19.999931+00:00,42167.0950009169,0.0005904445800644478,0.14410739348669824,88.53002118173286,248.28838342225407,320.25735238282823,0,0
695,793935169.1852885,2025-02-27 13:31:39.999930+00:00,42167.22094936361,0.0005938342925706092,0.14413150488513585,88.5354653302521,248.23060921172262,322.4004010587096,0,0
696,793935669.1852885,2025-02-27 13:39:59.999930+00:00,42167.34547052905,0.0005971480807942203,0.14415588060669052,88.54144452092811,248.1780898247644,324.5377182223995,0,0
697,793936169.1852885,2025-02-27 13:48:19.999930+00:00,42167.46785471355,0.0006003732723761239,0.14418042034154407,88.54796424996017,248.13111410059506,326.6690070754828,0,0
698,793936669.1852885,2025-02-27 13:56:39.999930+00:00,42167.58739738692,0.0006034968913143299,0.14420502208822375,88.55502678614857,248.08988950507435,328.79405529890914,0,0
699,793937169.1852885,2025-02-27 14:04:59.999930+00:00,42167.70340386176,0.0006065057852441298,0.1442295827951602,88.56263111079986,248.0545409446837,330.9127363032616,0,0
700,793937669.1852885,2025-02-27 14:13:19.999930+00:00,42167.81519400891,0.0006093867580969071,0.1442539990589822,88.57077288149456,248.0251106629681,333.0250093731452,0,0
701,793938169.1852885,2025-02-27 14:21:39.999930+00:00,42167.92210697354,0.0006121267062902129,0.14427816780620462,88.57944442075384,248.00155917055378,335.1309187535401,0,0
702,793938669.1852885,2025-02-27 14:29:59.999930+00:00,42168.02350585054,0.0006147127565790324,0.1443019870063269,88.58863473040164,247.98376714596094,337.23059174009177,0,0
703,793939169.1852885,2025-02-27 14:38:19.999930+00:00,42168.11878227363,0.0006171324036454279,0.14432535637088698,88.59832953215266,247.97153823683328,339.3242358431757,0,0
704,793939669.1852885,2025-02-27 14:46:39.999930+00:00,42168.207360874316,0.0006193736455457748,0.1443481780713752,88.60851133467182,247.96460268299046,341.4121351040633,0,0
705,793940169.1852885,2025-02-27 14:54:59.999929+00:00,42168.28870356464,0.0006214251151488431,0.1443703574180157,88.61915952704808,247.9626216807245,343.4946456438121,0,0
706,793940669.1852885,2025-02-27 15:03:19.999929+00:00,42168.362313598904,0.0006232762057713632,0.14439180355258094,88.63025049831158,247.96519240569864,345.57219052786473,0,0
707,793941169.1852885,2025-02-27 15:11:39.999929+00:00,42168.42773937073,0.0006249171893089542,0.14441243008722165,88.64175778230332,247.97185361289272,347.6452540285823,0,0
708,793941669.1852885,2025-02-27 15:19:59.999929+00:00,42168.48457790305,0.0006263393252543565,0.14443215574504042,88.6536522268857,247.9820917349429,349.714375365346,0,0
709,793942169.1852885,2025-02-27 15:28:19.999929+00:00,42168.532477991976,0.0006275349591484325,0.14445090492688495,88.66590218616781,247.99534740313194,351.78014199926906,0,0
710,793942669.1852885,2025-02-27 15:36:39.999929+00:00,42168.57114296801,0.0006284976091328979,0.1444686082651588,88.6784737341161,248.0110223205101,353.84318255463387,0,0
711,793943169.1852885,2025-02-27 15:44:59.999929+00:00,42168.6003330427,0.0006292220394560824,0.1444852031093503,88.69133089763722,248.0284864206194,355.904159435461,0,0
712,793943669.1852885,2025-02-27 15:53:19.999929+00:00,42168.61986721252,0.0006297043199475233,0.14450063397126492,88.70443590695882,248.04708525038959,357.9637612007814,0,0
713,793944169.1852885,2025-02-27 16:01:39.999929+00:00,42168.62962469806,0.0006299418706783768,0.14451485289486285,88.71774946090414,248.06614751963764,0.022694758551529262,1,0
714,793944669.1852885,2025-02-27 16:09:59.999929+00:00,42168.62954590069,0.0006299334912087815,0.14452781977109455,88.7312310044601,248.08499276337642,2.0816774345130638,2,0
715,793945169.1852885,2025-02-27 16:18:19.999928+00:00,42168.61963286609,0.0006296793740437767,0.14453950260044013,88.74483901588167,248.1029390656391,4.141428970178421,2,0
716,793945669.1852885,2025-02-27 16:26:39.999928+00:00,42168.599949248724,0.0006291811021083383,0.14454987764532096,88.75853130046144,248.11931079522967,6.20266350207736,1,0
717,793946169.1852885,2025-02-27 16:34:59.999928+00:00,42168.57061977904,0.0006284416302880855,0.14455892957339184,88.77226528802241,248.13344630413505,8.266081574715104,0,0
718,793946669.1852885,2025-02-27 16:43:19.999928+00:00,42168.5318292397,0.0006274652512668451,0.14456665146321876,88.78599833116846,248.14470553880773,10.332362239789468,0,0
719,793947169.1852885,2025-02-27 16:51:39.999928+00:00,42168.483820964655,0.0006262575461222121,0.1445730447984917,88.79968800134895,248.15247751267577,12.402155296269981,0,0
720,793947669.1852885,2025-02-27 16:59:59.999928+00:00,42168.42689487948,0.0006248253203270038,0.14457811934995518,88.81329237985986,248.15618758532378,14.476073728727378,0,0
721,793948169.1852885,2025-02-27 17:08:19.999928+00:00,42168.36140510687,0.000623176526002096,0.14458189301817695,88.82677034101438,248.15530449025457,16.554686404730898,0,0
722,793948669.1852885,2025-02-27 17:16:39.999928+00:00,42168.28775716728,0.0006213201714644321,0.14458439159174313,88.84008182486554,248.14934704897348,18.63851109615718,0,0
723,793949169.1852885,2025-02-27 17:24:59.999928+00:00,42168.206404806755,0.000619266219260664,0.14458564846871536,88.85318809704813,248.13789050413908,20.728007894062593,0,0
724,793949669.1852885,2025-02-27 17:33:19.999928+00:00,42168.11784649017,0.0006170254740629201,0.14458570428075793,88.86605199352542,248.12057240056538,22.8235730905174,0,0
725,793950169.1852885,2025-02-27 17:41:39.999928+00:00,42168.02262159882,0.0006146094619220302,0.14458460652821253,88.87863814826854,248.09709793803395,24.92553360538658,0,0
726,793950669.1852885,2025-02-27 17:49:59.999928+00:00,42167.921306375334,0.0006120303025127427,0.14458240909490436,88.89091320216048,248.06724471711632,27.03414203853785,0,0
727,793951169.1852885,2025-02-27 17:58:19.999927+00:00,42167.814509659336,0.000609300576099348,0.14457917178621021,88.9028459916951,248.0308667967215,29.149572430165986,0,0
728,793951669.1852885,2025-02-27 18:06:39.999927+00:00,42167.7028684586,0.0006064331870331638,0.14457495979696128,88.91440771632884,247.98789798196867,31.271916811756274,0,0
729,793952169.1852885,2025-02-27 18:14:59.999927+00:00,42167.5870434003,0.0006034412256494,0.14456984315942867,88.9255720836333,247.93835426268828,33.40118262821411,0,0
730,793952669.1852885,2025-02-27 18:23:19.999927+00:00,42167.46771410673,0.0006003378304593146,0.14456389615862283,88.93631543168482,247.88233532716922,35.537291107094326,0,0
731,793953169.1852885,2025-02-27 18:31:39.999927+00:00,42167.345574538354,0.000597136052537809,0.14455719676012668,88.94661682840778,247.8200250829893,37.680076643360195,0,0
732,793953669.1852885,2025-02-27 18:39:59.999927+00:00,42167.22132834564,0.0005938487239768682,0.14454982599233016,88.95645814785692,247.75169112691813,39.82928725768997,0,0
733,793954169.1852885,2025-02-27 18:48:19.999927+00:00,42167.095684268796,0.0005904883322200619,0.1445418673459575,88.96582412367603,247.67768311915935,41.984586172817735,0,0
734,793954669.1852885,2025-02-27 18:56:39.999927+00:00,42166.96935162201,0.0005870669020030888,0.1445334061680818,88.97470238020422,247.5984300334305,44.145554535935815,0,0
735,793955169.1852885,2025-02-27 19:04:59.999927+00:00,42166.84303589574,0.0005835958865106278,0.144524529058091,88.98308344191165,247.51443627381863,46.311695295536225,0,0
736,793955669.1852885,2025-02-27 19:13:19.999927+00:00,42166.7174345078,0.0005800860692055327,0.14451532328065902,88.99096072203413,247.4262766701905,48.482438220043825,0,0
737,793956169.1852885,2025-02-27 19:21:39.999926+00:00,42166.593232730374,0.0005765474776183623,0.14450587619314664,88.99833049143861,247.33459038798037,50.65714602138937,0,0
738,793956669.1852885,2025-02-27 19:29:59.999926+00:00,42166.471099816416,0.0005729893101699813,0.14449627469244422,89.00519182888789,247.2400738111883,52.83512152352623,0,0
739,793957169.1852885,2025-02-27 19:38:19.999926+00:00,42166.35168534633,0.0005694198768891762,0.1444866046837688,89.01154655398432,247.14347248293947,55.01561579026926,0,0
740,793957669.1852885,2025-02-27 19:46:39.999926+00:00,42166.23561581147,0.0005658465546346993,0.14447695056637905,89.01739914415786,247.045572210586,57.197837104115976,0,0
741,793958169.1852885,2025-02-27 19:54:59.999926+00:00,42166.12349144803,0.0005622757571764205,0.14446739476398493,89.02275663712648,246.9471894637198,59.38096066626786,0,0
742,793958669.1852885,2025-02-27 20:03:19.999926+00:00,42166.015883332126,0.0005587129202351622,0.14445801728729143,89.0276285202951,246.84916121321683,61.56413886827508,0,0
743,793959169.1852885,2025-02-27 20:11:39.999926+00:00,42165.91333074315,0.0005551625013092758,0.14444889530350674,89.03202660857866,246.752334373293,63.746511971855455,0,0
744,793959669.1852885,2025-02-27 20:19:59.999926+00:00,42165.81633880002,0.0005516279938636176,0.144440102758297,89.03596491213328,246.6575550196572,65.92721902233181,0,0
745,793960169.1852885,2025-02-27 20:28:19.999926+00:00,42165.725376372655,0.0005481119552193071,0.1444317100603728,89.03945949546214,246.5656575631011,68.10540881489912,0,0
746,793960669.1852885,2025-02-27 20:36:39.999926+00:00,42165.64087426797,0.0005446160472506113,0.14442378372786596,89.04252832932974,246.4774540573796,70.28025073345151,0,0
747,793961169.1852885,2025-02-27 20:44:59.999925+00:00,42165.56322368825,0.0005411410888049686,0.14441638615050786,89.04519113687309,246.3937238158163,72.4509452861631,0,0
748,793961669.1852885,2025-02-27 20:53:19.999925+00:00,42165.49277495756,0.0005376871185952593,0.14440957532640145,89.04746923524229,246.31520350248095,74.61673417066419,0,0
749,793962169.1852885,2025-02-27 21:01:39.999925+00:00,42165.42983651029,0.000534253467177409,0.14440340467946544,89.04938537403865,246.24257784774,76.77690971776106,0,0
750,793962669.1852885,2025-02-27 21:09:59.999925+00:00,42165.37467413474,0.0005308388365347172,0.14439792287184008,89.05096357174745,246.17647112208977,78.9308235786134,0,0
751,793963169.1852885,2025-02-27 21:18:19.999925+00:00,42165.327510463285,0.0005274413857283733,0.1443931736870528,89.0522289512866,246.11743947965974,81.0778945428807,0,0
752,793963669.1852885,2025-02-27 21:26:39.999925+00:00,42165.28852469967,0.000524058821055976,0.14438919590830776,89.05320757571373,246.06596426135872,83.21761539684165,0,0
753,793964169.1852885,2025-02-27 21:34:59.999925+00:00,42165.25785257374,0.0005206884891700773,0.14438602326264124,89.0539262850537,246.02244632339938,85.3495587548102,0,0
754,793964669.1852885,2025-02-27 21:43:19.999925+00:00,42165.23558651287,0.0005173274716597049,0.14438368436537974,89.05441253512721,245.9872014336895,87.47338182049823,0,0
755,793965169.1852885,2025-02-27 21:51:39.999925+00:00,42165.22177601876,0.0005139726796653675,0.14438220272300792,89.05469423918123,245.96045675531684,89.58883005831788,0,0
756,793965669.1852885,2025-02-27 21:59:59.999925+00:00,42165.21642823892,0.0005106209472061492,0.14438159673390683,89.05479961304339,245.94234841666787,91.69573977438046,0,0
757,793966169.1852885,2025-02-27 22:08:19.999925+00:00,42165.2195087208,0.0005072691220064173,0.14438187973242855,89.05475702444596,245.93292014821563,93.79403962653052,0,0
758,793966669.1852885,2025-02-27 22:16:39.999924+00:00,42165.23094233771,0.0005039141527454599,0.14438306006370624,89.05459484709196,245.93212295155033,95.8837510972876,0,0
759,793967169.1852885,2025-02-27 22:24:59.999924+00:00,42165.250614374534,0.0005005531717919896,0.14438514114629455,89.05434131996627,245.9398157526953,97.9649879771689,0,0
760,793967669.1852885,2025-02-27 22:33:19.999924+00:00,42165.27837176221,0.0004971835726271411,0.14438812160594167,89.05402441232803,245.9557669836096,100.03795491407372,0,0
761,793968169.1852885,2025-02-27 22:41:39.999924+00:00,42165.31402444986,0.0004938030813034352,0.14439199538708206,89.05367169475953,245.97965702963575,102.10294509061245,0,0
762,793968669.1852885,2025-02-27 22:49:59.999924+00:00,42165.35734690338,0.0004904098214238919,0.14439675190766177,89.05331021658779,246.01108147753266,104.16033709444204,0,0
763,793969169.1852885,2025-02-27 22:58:19.999924+00:00,42165.40807972009,0.00048700237225447643,0.1444023762042602,89.05296638994186,246.0495550989548,106.2105910464987,0,0
764,793969669.1852885,2025-02-27 23:06:39.999924+00:00,42165.46593134844,0.00048357981970403277,0.1444088491305758,89.0526658806592,246.09451650588406,108.25424405042601,0,0
765,793970169.1852885,2025-02-27 23:14:59.999924+00:00,42165.53057990347,0.0004801418000082636,0.14441614753098847,89.05243350620812,246.14533341999376,110.29190502106366,0,0
766,793970669.1852885,2025-02-27 23:23:19.999924+00:00,42165.60167506711,0.0004766885360545848,0.1444242444421588,89.0522931407521,246.20130850096436,112.32424894686902,0,0
767,793971169.1852885,2025-02-27 23:31:39.999924+00:00,42165.67884006444,0.0004732208663568853,0.14443310932008677,89.05226762744309,246.2616856876764,114.35201063227025,0,0
768,793971669.1852885,2025-02-27 23:39:59.999923+00:00,42165.761673706154,0.00046974026675867733,0.14444270824967428,89.05237869799633,246.32565701121896,116.37597796097432,0,0
769,793972169.1852885,2025-02-27 23:48:19.999923+00:00,42165.849752488284,0.00046624886499510267,0.14445300417207227,89.05264689956739,246.39236984562453,118.39698471430911,0,0
770,793972669.1852885,2025-02-27 23:56:39.999923+00:00,42165.94263274034,0.00046274944827905915,0.1444639571373213,89.05309152892394,246.46093456894414,120.41590297200541,0,0
771,793973169.1852885,2025-02-28 00:04:59.999923+00:00,42166.03985281336,0.00045924546410922777,0.14447552452167767,89.05373057387891,246.53043261126663,122.43363511885866,0,0
772,793973669.1852885,2025-02-28 00:13:19.999923+00:00,42166.14093529917,0.000455741014515187,0.1444876613079693,89.05458066192793,246.59992486971268,124.4511054773059,0,0
773,793974169.1852885,2025-02-28 00:21:39.999923+00:00,42166.24538927335,0.00045224084395611264,0.14450032030782933,89.05565701601407,246.66846047383484,126.46925158257338,0,0
774,793974669.1852885,2025-02-28 00:29:59.999923+00:00,42166.35271255326,0.000448750321104643,0.1445134524291981,89.0569734173229,246.7350858819271,128.48901511999568,0,0
775,793975169.1852885,2025-02-28 00:38:19.999923+00:00,42166.46239396422,0.0004452754147315612,0.1445270069234566,89.05854217499488,246.7988542883735,130.51133254449707,0,0
776,793975669.1852885,2025-02-28 00:46:39.999923+00:00,42166.57391560559,0.0004418226639154647,0.1445409316499878,89.06037410262651,246.8588353143282,132.53712541007792,0,0
777,793976169.1852885,2025-02-28 00:54:59.999923+00:00,42166.68675510973,0.00043839914278710263,0.14455517333038495,89.06247850141774,246.91412494787448,134.56729044330638,0,0
778,793976669.1852885,2025-02-28 01:03:19.999923+00:00,42166.800387886964,0.00043501242001423046,0.144569677794804,89.06486314981144,246.96385568788176,136.60268940675533,0,0
779,793977169.1852885,2025-02-28 01:11:39.999922+00:00,42166.914289349166,0.0004316705132396116,0.14458439024060632,89.06753429945915,247.0072068316026,138.6441388125122,0,0
780,793977669.1852885,2025-02-28 01:19:59.999922+00:00,42167.027937105246,0.00042838183868436407,0.14459925547301616,89.0704966773373,247.04341483020255,140.69239956174775,0,0
781,793978169.1852885,2025-02-28 01:28:19.999922+00:00,42167.140813122256,0.000425155156140587,0.14461421817315534,89.07375349382967,247.07178361818416,142.74816660456875,0,0
782,793978669.1852885,2025-02-28 01:36:39.999922+00:00,42167.252405845175,0.0004219995096035347,0.14462922311278475,89.07730645658253,247.0916948012272,144.81205873582797,0,0
783,793979169.1852885,2025-02-28 01:44:59.999922+00:00,42167.36221226958,0.0004189241638219234,0.14464421540901798,89.08115578993295,247.10261756648885,146.88460866304732,0,0
784,793979669.1852885,2025-02-28 01:53:19.999922+00:00,42167.46973996063,0.00041593853709058574,0.14465914074591255,89.08530025970259,247.10411815774802,148.96625350427786,0,0
785,793980169.1852885,2025-02-28 02:01:39.999922+00:00,42167.574509013226,0.0004130521306560677,0.14467394560831504,89.08973720314444,247.09586873744772,151.05732589405486,0,0
786,793980669.1852885,2025-02-28 02:09:59.999922+00:00,42167.6760539467,0.00041027445518902126,0.14468857749269595,89.09446256382323,247.0776554389703,153.15804589432972,0,0
787,793981169.1852885,2025-02-28 02:18:19.999922+00:00,42167.773925529465,0.0004076149548312965,0.14470298511767318,89.09947093120617,247.04938539917498,155.2685139205714,0,0
788,793981669.1852885,2025-02-28 02:26:39.999922+00:00,42167.867692527805,0.0004050829294253669,0.14471711863676232,89.10475558473546,247.01109255169158,157.38870490276832,0,0
789,793982169.1852885,2025-02-28 02:34:59.999922+00:00,42167.95694337389,0.0004026874556233625,0.14473092982063718,89.11030854214987,246.96294195937622,159.5184639031547,0,0
790,793982669.1852885,2025-02-28 02:43:19.999921+00:00,42168.04128774854,0.0004004373076463116,0.14474437225427036,89.11612061181911,246.9052324716013,161.65750340521987,0,0
791,793983169.1852885,2025-02-28 02:51:39.999921+00:00,42168.120358073786,0.0003983408785821325,0.1447574014986178,89.12218144885071,246.83839750677978,163.80540247383732,0,0
792,793983669.1852885,2025-02-28 02:59:59.999921+00:00,42168.193810911216,0.0003964061031658464,0.14476997527480243,89.1284796147266,246.76300378846665,165.961607958407,0,0
793,793984169.1852885,2025-02-28 03:08:19.999921+00:00,42168.261328262124,0.00039464038306551657,0.1447820536053653,89.13500264022306,246.67974789959354,168.12543787469485,0,0
794,793984669.1852885,2025-02-28 03:16:39.999921+00:00,42168.322618765626,0.0003930505157457054,0.14479359897305344,89.14173709136566,246.58945056763898,170.29608705281046,0,0
795,793985169.1852885,2025-02-28 03:24:59.999921+00:00,42168.37741879151,0.0003916426279997607,0.1448045764468289,89.148668638168,246.4930486508094,172.4726350814902,0,0
796,793985669.1852885,2025-02-28 03:33:19.999921+00:00,42168.42549342467,0.0003904221152355204,0.14481495379780118,89.15578212590145,246.3915848599516,174.65405651421128,0,0
797,793986169.1852885,2025-02-28 03:41:39.999921+00:00,42168.46663733837,0.0003893935875649742,0.14482470164286906,89.163061648641,246.2861953206034,176.83923323297748,0,0
798,793986669.1852885,2025-02-28 03:49:59.999921+00:00,42168.5006755538,0.00038856082367090327,0.1448337935028511,89.17049062483079,246.1780951516824,179.02696879352303,0,0
799,793987169.1852885,2025-02-28 03:58:19.999921+00:00,42168.52746408402,0.00038792673330738966,0.144842205928667,89.17805187461181,246.06856230671755,181.21600450628293,0,0
800,793987669.1852885,2025-02-28 04:06:39.999920+00:00,42168.546890460675,0.0003874933291571132,0.1448499185496313,89.18572769865307,245.95891998795915,183.40503694303794,0,0
801,793988169.1852885,2025-02-28 04:14:59.999920+00:00,42168.55887414137,0.00038726170859582667,0.14485691416468513,89.19349995822645,245.8505179984546,185.5927365044018,0,0
802,793988669.1852885,2025-02-28 04:23:19.999920+00:00,42168.56336679773,0.0003872320456980307,0.14486317876084068,89.20135015626549,245.74471343891895,187.77776664157471,0,0
803,793989169.1852885,2025-02-28 04:31:39.999920+00:00,42168.56035248254,0.00038740359363779986,0.14486870159473497,89.20925951914752,245.64285118311236,189.95880329889414,0,0
804,793989669.1852885,2025-02-28 04:39:59.999920+00:00,42168.54984767631,0.00038777469738570443,0.1448734751787994,89.21720907893877,245.54624457420275,192.13455413496345,0,0
805,793990169.1852885,2025-02-28 04:48:19.999920+00:00,42168.531901212664,0.0003883428164165411,0.14487749531547423,89.22517975584222,245.4561567767955,194.30377708792278,0,0
806,793990669.1852885,2025-02-28 04:56:39.999920+00:00,42168.50659408392,0.00038910455690606855,0.1448807611014805,89.23315244058855,245.37378319272756,196.46529787701658,0,0
807,793991169.1852885,2025-02-28 05:04:59.999920+00:00,42168.47403912631,0.0003900557127499759,0.14488327491976954,89.24110807651113,245.3002353083407,198.61802607299222,0,0
808,793991669.1852885,2025-02-28 05:13:19.999920+00:00,42168.43438058736,0.000391191314538061,0.14488504239148067,89.2490277410472,245.23652628556655,200.76096942524592,0,0
809,793992169.1852885,2025-02-28 05:21:39.999920+00:00,42168.38779357579,0.0003925056855290372,0.14488607237595033,89.25689272640899,245.18355854569762,202.89324619708793,0,0
